5.17, 6.0
5.409721613187958, 6.477563204057426
4.8981693880909285, 6.424572368320542
4.849329158520753, 5.525101549692222
4.8160588624580845, 4.74957724478846
4.659615391747361, 3.9486231511119083
4.345820078774274, 3.169704040788781
3.506785792079469, 3.0322183694295863
3.270028966669864, 3.8112145082202376
3.195938980579223, 4.690175346869281
3.1990487677317923, 5.755503310122513
3.2021586602292222, 6.820831170945207
2.6125635700766896, 6.994805357960162
1.808881567902401, 7.061747063878953
0.9066529648500291, 7.266425723563788
1.1393536753388929, 8.01682067265289
1.8756114741671588, 7.886850477447011
2.9112578256424912, 8.049591526958553
3.145810744342866, 8.21467141246371
2.639625864913439, 8.66622011601283
1.8874068721791513, 8.95874264108156
1.036191875120236, 8.502065692936693
0.3744730912455061, 8.313324029236137
0.5626123532124687, 7.275666882759917
0.4121743984087229, 6.505037019441433
0.9734125624530052, 5.90803213746141
1.134195515652814, 5.85332193622379
1.2035088810683199, 5.862747997233412
1.2703498718766517, 5.8693566751580075
1.3629211458426018, 5.8679352750327824
1.4636554104114539, 5.833588312000579
1.4739571278437005, 5.830109346797205
1.483477720603076, 5.825286110271168
1.4810731610627113, 5.826389772237333
1.4870554207868698, 5.834811591934492
1.4915294852242829, 5.83248211435324
1.5053156456505195, 5.831965026415296
1.5055880224195124, 5.82924184410396
1.5052634179909126, 5.8304819670508135
1.504668863119571, 5.832384571058028
1.5045694669404617, 5.832369432796127
1.5046671391921675, 5.831868649448609
1.5044052743296705, 5.832208588503448
1.5044693826247908, 5.8318407047942395
1.5044719316211033, 5.8316365105177645
1.504373807172555, 5.831624094792592
1.5041800336978912, 5.8318024015958425
1.5038894876994597, 5.832276813872677
1.5038454410031536, 5.8321589889455145
1.5038190343222668, 5.831991077808971
1.5036250389363868, 5.832281565373105
1.5035828313695427, 5.832167679572428
