7.569999999999999, 3.5
7.963706142788976, 3.2203841376095066
7.747882675477073, 3.650025841735332
7.685036569936383, 4.453630214794326
8.702747669939257, 4.579955343450878
9.185331722815237, 3.8821665128732428
8.978832629664472, 2.9916165118921514
9.076334176110263, 2.0234964255184593
9.024640097135963, 1.2062169517309118
9.064717825815588, 0.41440244563549383
10.083179824037895, 0.46288473755943293
10.057267239892644, 1.2380253887403478
10.06789632858245, 2.3033047632432435
10.078481496242544, 3.3641821564837766
9.53393769192801, 3.5594093966343636
9.115189636261944, 4.306884109138715
9.08679919510445, 5.363030594068602
9.05840875388369, 6.419177078998359
8.980453293409271, 6.245169977660239
8.862716997312189, 5.190792884847336
8.318176061466922, 4.60848815014498
7.578368126562732, 4.761681683625606
6.9022912650397705, 5.188534428272132
6.148002772390586, 4.679109616098888
5.392573284257585, 5.048642396153047
5.361140106216104, 5.985070589408783
5.3022609107018805, 6.850182187809295
4.7824765329185785, 6.134974422574303
4.824838917351924, 5.134632866253489
4.708847642171536, 4.386538514814033
4.429359142281662, 3.5521642895117096
3.8055585570775667, 2.9614329428144726
3.208452092175153, 3.585631086489115
3.2536994931410197, 4.640988652863342
3.2072131549551175, 5.644937881898441
3.1798341634936516, 6.44414426583344
2.968943542153933, 7.147463882744437
2.0914634389705524, 7.024857682266783
1.3305762540799575, 7.07671886091565
0.8963415450133317, 7.682660062286834
1.7429050605041607, 7.959653522651215
2.808213593307306, 7.966784610460472
3.2174474349988342, 8.244589504087768
2.5192512037254597, 8.607082242660807
2.028744813413851, 8.980359605869916
1.4491393215733845, 8.491432506923289
0.5318385235589911, 8.548837913227626
0.3960230474708461, 7.67442939555891
0.4181299079314081, 6.613729543579575
0.9115033588694385, 6.057509498412303
1.520821826014547, 6.205122635721342
2.1752268578096587, 5.8209055782881265
2.884262401422301, 5.585999080950612
3.0511584172307016, 4.711241789342612
2.9437699135711304, 3.6468888457639994
2.231578015016085, 3.2739128573448784
1.8323374035391917, 4.154811532630243
1.762491238180754, 4.858081943296312
0.7016027274096286, 4.868752454605273
0.5365965960339333, 4.280270541047593
0.38275530246522194, 3.4655085209579015
0.49506512736463143, 2.475222513279015
1.2509337420434992, 2.365937194994318
1.9641451860501058, 2.3376235752061327
2.0685583729510464, 3.154782330117792
2.9285536180288307, 3.2454667929892804
2.924132922340333, 2.1955335330748884
2.8781793211729574, 1.169228519666487
2.0820301282827844, 1.014082283414508
1.3721597328504813, 0.9836097146347059
0.6116478800490146, 0.7901052361935924
0.8462161774323295, 0.3697040735590986
1.6386499946444588, 0.41819709049326453
2.583542768515651, 0.6478489064701384
3.51229402296371, 0.42775289679007733
4.5197015556510625, 0.36739168327193644
3.7839151122654746, 0.622913923454952
3.748249075377608, 1.5697084668533983
4.099447948747402, 2.3898200732814474
4.720076529012506, 2.2948797384516824
4.849385399125995, 3.228935353009027
5.383762258735749, 3.8528873577920573
6.37894217237502, 3.769400180775001
7.3520328459389415, 3.688711791655615
7.550972861862604, 2.681734463661025
7.865420919722617, 2.446017793034304
